id,longitud,latitud,demanda
8497,-5645227,-34.88167,0
8498,-564297,-34.880863,0
8499,-5641985,-34.884293,4
8500,-5643465,-34.885464,14
8501,-5645403,-34.885483,141
8502,-564672,-34.88595,113
8503,-564795,-34.88504,79
8504,-564537,-34.886475,0
8505,-5647123,-34.887188,0
8506,-565353,-34.88956,94
8507,-565323,-34.888885,6
8508,-5651632,-34.88939,19
8509,-5651655,-34.888237,126
8510,-5650896,-34.887653,0
8511,-5650045,-34.88774,11
8512,-564982,-34.886543,13
8513,-565361,-34.883114,73
8514,-565426,-34.88169,43
8515,-565493,-34.880566,0
8516,-5657354,-34.878857,0
8517,-5656812,-34.87993,185
8518,-5656267,-34.880974,0
8519,-5655733,-34.88206,157
8520,-565508,-34.88331,0
8521,-565459,-34.884262,0
8522,-565349,-34.884937,0
8523,-5653062,-34.885807,0
8524,-5652845,-34.886223,0
8525,-5652174,-34.887524,82
8526,-565313,-34.887775,82
8527,-5653783,-34.886463,0
8528,-565396,-34.88614,0
8529,-5654207,-34.88566,165
8530,-565551,-34.884518,155
8531,-5656065,-34.883476,0
8532,-565645,-34.882687,89
8533,-565698,-34.88163,0
8534,-5657934,-34.879765,0
8535,-5657957,-34.879726,0
8536,-565809,-34.879436,0
8537,-5658773,-34.878086,123
8538,-5658792,-34.878056,0
8539,-564145,-34.8838,0
8540,-5642244,-34.88157,0
8541,-5642366,-34.878853,125
8542,-5643385,-34.876255,0
8543,-5643274,-34.876255,16
8544,-5643167,-34.876232,78
8545,-5638395,-34.876118,0
8546,-5638277,-34.87634,0
8547,-5637426,-34.877987,0
8548,-5636938,-34.878956,103
8549,-564021,-34.88028,0
8550,-5639013,-34.87882,202
8551,-5638544,-34.878124,76
8552,-563881,-34.877174,66
8553,-5640688,-34.878483,19
8554,-564081,-34.879513,75
8555,-563902,-34.87986,0
8556,-5638857,-34.879887,138
8557,-5636774,-34.88048,0
8558,-563965,-34.881786,63
8559,-5638593,-34.883087,119
8560,-5636613,-34.881435,93
8561,-5636274,-34.88087,0
8562,-564097,-34.872013,0
8563,-5641973,-34.87107,0
8564,-564231,-34.869366,0
8565,-564373,-34.86908,149
8566,-564562,-34.868843,177
8567,-564679,-34.868732,0
8568,-5649355,-34.869377,19
8569,-5648145,-34.87031,0
8570,-5646688,-34.870182,0
8571,-564448,-34.870182,0
8572,-5643655,-34.87094,9
8573,-564274,-34.871914,137
8574,-564152,-34.872738,30
8575,-564201,-34.873783,0
8576,-5642027,-34.873787,0
8577,-56435,-34.873676,111
8578,-5643613,-34.872623,23
8579,-5642347,-34.872856,0
8580,-564233,-34.874664,57
8581,-564128,-34.87465,63
8582,-564055,-34.874508,195
8583,-5639413,-34.8745,73
8584,-5647577,-34.8757,109
8585,-5647733,-34.874554,0
8586,-5647882,-34.873173,0
8587,-564609,-34.87343,44
8588,-564427,-34.874893,66
8589,-5644212,-34.874886,0
8590,-564399,-34.875374,0
8591,-5643987,-34.87541,0
8592,-5647974,-34.872395,0
8593,-5648122,-34.871162,0
8594,-564838,-34.869015,20
8595,-564971,-34.87019,26
8596,-565009,-34.87115,0
8597,-5650003,-34.871925,137
8598,-564988,-34.872887,0
8599,-5649847,-34.873287,0
8600,-5649683,-34.874596,338
8601,-565045,-34.874794,72
8602,-5650667,-34.87283,0
8603,-5650797,-34.871735,234
8604,-5650922,-34.870613,41
8605,-565213,-34.870823,263
8606,-5651903,-34.872814,54
8607,-5651857,-34.8732,0
8608,-565175,-34.87409,205
8609,-5652868,-34.875107,0
8610,-5653074,-34.873386,0
8611,-5653368,-34.87081,0
8612,-5653364,-34.870777,130
8613,-5654695,-34.87071,0
8614,-5654714,-34.87075,0
8615,-5654745,-34.87203,207
8616,-565454,-34.87347,0
8617,-5654398,-34.875076,202
8618,-565439,-34.87512,85
8619,-565236,-34.876354,0
8620,-5657785,-34.876835,0
8621,-5657808,-34.87674,136
8622,-5656927,-34.87522,0
8623,-5657034,-34.87432,40
8624,-5655916,-34.873894,31
8625,-5655798,-34.875008,66
8626,-565589,-34.87275,0
8627,-5656057,-34.871384,97
8628,-5655786,-34.870407,0
8629,-5657003,-34.86987,182
8630,-565616,-34.87014,34
8631,-5655088,-34.870438,0
8632,-565434,-34.870575,72
8633,-5654775,-34.87025,104
8634,-565482,-34.87024,0
8635,-5655107,-34.87018,197
8636,-56.120884,-34.872272,313
8637,-56.12076,-34.872246,0
8638,-56.12063,-34.872227,41
8639,-56.11875,-34.87195,462
8640,-56.1187,-34.871944,0
8641,-56.117958,-34.872345,314
8642,-56.11775,-34.873215,58
8643,-56.117493,-34.87427,370
8644,-56.117237,-34.87536,784
8645,-56.116997,-34.876312,474
8646,-56.119102,-34.877296,177
8647,-56.119152,-34.87729,425
8648,-56.121845,-34.876823,960
8649,-56.12189,-34.876823,163
8650,-56.12222,-34.876614,0
8651,-56.12225,-34.87538,913
8652,-56.122253,-34.875298,0
8653,-56.121574,-34.874725,207
8654,-56.121517,-34.87473,0
8655,-56.121468,-34.87473,493
8656,-56.119293,-34.874794,111
8657,-56.119244,-34.874794,0
8658,-56.118984,-34.874798,718
8659,-56.11646,-34.87336,555
8660,-56.116062,-34.874523,0
8661,-56.116222,-34.871376,0
8662,-56.115227,-34.87228,349
8663,-56.115204,-34.872307,0
8664,-56.111465,-34.880238,477
8665,-56.11147,-34.88029,199
8666,-56.111473,-34.88036,236
8667,-56.118797,-34.880764,1142
8668,-56.118412,-34.879154,978
8669,-56.11841,-34.879112,302
8670,-56.11513,-34.87584,226
8671,-56.113377,-34.875027,412
8672,-56.113342,-34.87501,0
8673,-56.11475,-34.874104,850
8674,-56.106968,-34.86515,178
8675,-56.107006,-34.86522,0
8676,-56.107464,-34.866314,352
8677,-56.107483,-34.866344,0
8678,-56.10804,-34.86762,340
8679,-56.10805,-34.867645,0
8680,-5676183,-34.863594,0
8681,-5678823,-34.862778,37
8682,-5676805,-34.862427,31
8683,-567635,-34.85972,42
8684,-567582,-34.858547,12
8685,-5677538,-34.85844,105
8686,-567825,-34.86044,102
8687,-5676782,-34.861732,0
8688,-5672987,-34.85808,7
8689,-5674673,-34.859104,0
8690,-5673853,-34.860962,2
8691,-5672216,-34.85991,0
8692,-5672998,-34.8617,0
8693,-5672968,-34.861736,0
8694,-5671476,-34.862377,0
8695,-5667993,-34.860107,0
8696,-5667417,-34.859993,466
8697,-5667276,-34.861,0
8698,-5667486,-34.861034,0
8699,-5668993,-34.861694,0
8700,-5668756,-34.86204,0
8701,-566891,-34.863556,0
8702,-566749,-34.862335,0
8703,-5667467,-34.862247,0
8704,-5667,-34.864353,3
8705,-5667406,-34.86544,0
8706,-566948,-34.865246,21
8707,-5670732,-34.865948,0
8708,-567013,-34.86742,0
8709,-567081,-34.86763,0
8710,-56708,-34.867504,0
8711,-5671766,-34.864964,19
8712,-567296,-34.867138,0
8713,-567295,-34.868736,78
8714,-566733,-34.867054,0
8715,-567257,-34.87,105
8716,-5678014,-34.869873,0
8717,-5684957,-34.87054,206
8718,-5687612,-34.87101,0
8719,-568935,-34.87134,73
8720,-569514,-34.870926,0
8721,-569466,-34.87014,308
8722,-5694078,-34.86915,141
8723,-569381,-34.868504,0
8724,-5693407,-34.867546,0
8725,-5693388,-34.86752,171
8726,-5692823,-34.86788,375
8727,-5693296,-34.86911,0
8728,-5693803,-34.870514,0
8729,-569431,-34.87189,0
8730,-5698724,-34.872173,212
8731,-5698755,-34.87217,0
8732,-56.100018,-34.871952,0
8733,-56.100037,-34.871952,0
8734,-56.100647,-34.87173,0
8735,-56.1004,-34.87116,535
8736,-56.100124,-34.870514,0
8737,-56.10012,-34.870502,0
8738,-5699876,-34.869957,308
8739,-569987,-34.86993,0
8740,-569967,-34.869476,144
8741,-5699663,-34.869457,248
8742,-5699327,-34.868664,164
8743,-569932,-34.868645,62
8744,-5698972,-34.86784,159
8745,-5698965,-34.867817,100
8746,-569912,-34.867413,114
8747,-56.10013,-34.86933,0
8748,-5695078,-34.867176,185
8749,-569578,-34.86822,192
8750,-5695924,-34.86866,283
8751,-569615,-34.86929,57
8752,-5696275,-34.869614,28
8753,-5696363,-34.869907,364
8754,-569654,-34.870422,47
8755,-569676,-34.87099,59
8756,-569677,-34.87102,193
8757,-56.10421,-34.871037,0
8758,-56.104565,-34.870556,0
8759,-56.103554,-34.869957,130
8760,-56.1021,-34.870476,40
8761,-56.10139,-34.869534,94
8762,-56.10096,-34.868523,0
8763,-56.100594,-34.86768,295
8764,-56.10084,-34.86905,0
8765,-56.110294,-34.868572,343
8766,-56.109818,-34.868275,0
8767,-56.10972,-34.867687,120
8768,-56.109737,-34.867626,0
8769,-56.1102,-34.866474,0
8770,-56.110226,-34.866405,179
8771,-56.11057,-34.86541,0
8772,-56.110584,-34.865368,194
8773,-56.111694,-34.865093,0
8774,-56.112732,-34.865765,769
8775,-56.11363,-34.866364,0
8776,-56.114433,-34.866894,0
8777,-56.113388,-34.867897,0
8778,-56.112076,-34.867043,283
8779,-56.110573,-34.866085,0
8780,-56.110847,-34.867367,0
8781,-56.11213,-34.868202,0
8782,-56.1128,-34.868626,0
8783,-56.11623,-34.86507,177
8784,-56.11439,-34.863842,152
8785,-56.112827,-34.862812,86
8786,-56.11356,-34.86406,120
8787,-56.114628,-34.864765,0
8788,-56.115356,-34.865208,95
8789,-56.11632,-34.870495,140
8790,-56.115112,-34.87058,196
8791,-56.11359,-34.870007,0
8792,-56.114372,-34.868893,472
8793,-56.114445,-34.86881,0
8794,-56.114624,-34.868717,0
8795,-56.114693,-34.868732,0
8796,-56.11621,-34.86946,120
8797,-56.11815,-34.86956,0
8798,-56.11643,-34.86877,336
8799,-56.11721,-34.868248,212
8800,-56.118202,-34.868713,151
8801,-56.119923,-34.867107,0
8802,-56.11931,-34.866188,0
8803,-56.11856,-34.8657,274
8804,-56.116917,-34.86466,0
8805,-56.11539,-34.866238,0
8806,-56.115356,-34.866276,0
8807,-56.117035,-34.86763,0
8808,-56.117775,-34.87059,179
8809,-56.120575,-34.872055,118
8810,-56.11964,-34.870064,183
8811,-56.120216,-34.870922,0
8812,-56.12272,-34.87173,103
8813,-56.122715,-34.872425,69
8814,-56.12374,-34.87242,127
8815,-56.12407,-34.872032,0
8816,-56.124886,-34.872215,99
8817,-56.125877,-34.872425,205
8818,-56.129143,-34.87239,269
8819,-56.12834,-34.87164,0
8820,-56.12791,-34.87248,360
8821,-56.12832,-34.872887,0
8822,-56.126736,-34.871746,154
8823,-56.125107,-34.8714,90
8824,-56.123875,-34.871128,245
8825,-56.12291,-34.870914,0
8826,-56.121906,-34.87067,71
8827,-56.120945,-34.870457,160
8828,-56.122425,-34.867558,91
8829,-56.123604,-34.869003,56
8830,-56.12172,-34.868603,0
8831,-56.12135,-34.869205,0
8832,-56.12269,-34.869785,253
8833,-56.124256,-34.87016,0
8834,-56.125507,-34.87045,0
8835,-56.12648,-34.87066,105
8836,-56.12972,-34.87016,7
8837,-56.127567,-34.869457,37
8838,-56.126324,-34.86925,0
8839,-56.12624,-34.86926,0
8840,-56.125748,-34.86956,123
8841,-56.124836,-34.869213,211
8842,-56.124905,-34.86837,73
8843,-56.121113,-34.86714,0
8844,-56.121048,-34.86712,36
8845,-56.116856,-34.862373,0
8846,-56.116825,-34.862347,0
8847,-56.116783,-34.86232,0
8848,-56.114086,-34.860558,0
8849,-56.113857,-34.86041,0
8850,-56.11355,-34.860435,0
8851,-56.113403,-34.860756,162
8852,-56.113182,-34.861374,0
8853,-56.112694,-34.86191,0
8854,-56.11262,-34.8598,22
8855,-56.112633,-34.859776,0
8856,-56.11265,-34.859722,223
8857,-56.113758,-34.860172,146
8858,-56.114197,-34.86047,88
8859,-56.11422,-34.86048,85
8860,-56.114513,-34.860676,61
8861,-56.11458,-34.860718,56
8862,-56.114628,-34.860752,121
8863,-56.11539,-34.861248,59
8864,-56.11541,-34.86125,440
8865,-56.117744,-34.863865,0
8866,-56.11928,-34.86489,558
8867,-56.12057,-34.865734,0
8868,-56.121174,-34.866005,0
8869,-56.12258,-34.866478,454
8870,-56.12347,-34.866783,0
8871,-56.125134,-34.86735,0
8872,-56.12639,-34.867783,1030
8873,-56.127357,-34.868107,0
8874,-56.128162,-34.868374,0
8875,-56.126972,-34.866833,0
8876,-56.125797,-34.86649,165
8877,-56.124077,-34.865925,77
8878,-56.12256,-34.865448,221
8879,-56.119087,-34.86382,0
8880,-56.118984,-34.863754,0
8881,-56.11351,-34.862213,0
8882,-56.115345,-34.863407,320
8883,-56.11628,-34.864056,70
8884,-56.11788,-34.866226,86
8885,-56.13361,-34.860126,265
8886,-56.133434,-34.858715,0
8887,-56.13217,-34.85922,0
8888,-56.130745,-34.859768,0
8889,-56.129753,-34.860172,0
8890,-56.128708,-34.860588,339
8891,-56.12716,-34.861187,222
8892,-56.125248,-34.861946,0
8893,-56.12416,-34.862415,260
8894,-56.12264,-34.863514,0
8895,-56.122307,-34.86401,0
8896,-56.12383,-34.86314,0
8897,-56.125023,-34.86355,0
8898,-56.125137,-34.864178,319
8899,-56.123676,-34.86406,372
8900,-56.12575,-34.86263,104
8901,-56.126427,-34.862366,0
8902,-56.128498,-34.861572,0
8903,-56.12993,-34.86101,0
8904,-56.131058,-34.86056,36
8905,-56.13194,-34.860218,187
8906,-56.132767,-34.859894,103
8907,-56.1334,-34.860783,58
8908,-56.132263,-34.86123,95
8909,-56.131176,-34.861652,185
8910,-56.130386,-34.86197,292
8911,-56.129223,-34.862423,223
8912,-56.127647,-34.863026,313
8913,-56.126293,-34.863632,186
8914,-56.126465,-34.864323,252
8915,-56.12645,-34.865368,0
8916,-56.12643,-34.865383,34
8917,-56.127228,-34.865932,169
8918,-56.1271,-34.865395,187
8919,-56.12859,-34.865273,280
8920,-56.127422,-34.864674,0
8921,-56.12809,-34.864304,0
8922,-56.12898,-34.863827,0
8923,-56.129875,-34.864204,118
8924,-56.130383,-34.86365,211
8925,-56.130962,-34.86274,0
8926,-56.131966,-34.863598,189
8927,-56.13233,-34.862297,0
8928,-56.132317,-34.86226,24
8929,-56.13512,-34.862263,238
8930,-56.13531,-34.862934,77
8931,-56.1362,-34.86325,0
8932,-56.1362,-34.863262,409
8933,-56.135357,-34.864,0
8934,-56.135246,-34.86401,0
8935,-56.133396,-34.863132,82
8936,-56.131023,-34.864643,93
8937,-56.129925,-34.865417,108
8938,-56.12987,-34.865467,0
8939,-56.128525,-34.867496,336
8940,-56.129684,-34.866673,205
8941,-56.130856,-34.86585,147
8942,-56.13244,-34.864727,159
8943,-56.133675,-34.864124,0
8944,-56.13523,-34.864563,434
8945,-56.135296,-34.865227,41
8946,-56.133595,-34.865257,221
8947,-56.132473,-34.866047,70
8948,-56.1305,-34.867455,0
8949,-56.130447,-34.867477,0
8950,-56.128784,-34.86865,0
8951,-56.13052,-34.868504,237
8952,-56.132446,-34.867153,166
8953,-56.133095,-34.866665,157
8954,-56.133545,-34.86768,0
8955,-56.132526,-34.868076,2
8956,-56.132473,-34.86804,166
8957,-56.131134,-34.868244,15
8958,-56.13081,-34.87045,194
8959,-56.130844,-34.87042,79
8960,-56.13067,-34.869774,0
8961,-56.13062,-34.869804,0
8962,-56.12945,-34.870613,238
8963,-56.12848,-34.8713,0
8964,-56.131004,-34.873302,0
8965,-56.131397,-34.873005,133
8966,-56.133305,-34.87167,154
8967,-56.134098,-34.871136,211
8968,-56.13406,-34.86919,0
8969,-56.134014,-34.86925,103
8970,-56.131718,-34.870846,0
8971,-56.131676,-34.870884,121
8972,-56.133038,-34.87108,183
8973,-56.131866,-34.871853,92
8974,-56.13126,-34.87231,104
8975,-56.131027,-34.872517,0
8976,-56.129997,-34.871925,87
8977,-56.130714,-34.871414,0
8978,-56.144146,-34.85338,0
8979,-56.143276,-34.853,276
8980,-56.14196,-34.852093,0
8981,-56.14147,-34.85152,125
8982,-56.140564,-34.85047,0
8983,-56.139328,-34.849075,164
8984,-56.138428,-34.84804,145
8985,-56.136627,-34.84661,75
8986,-56.135647,-34.846775,75
8987,-56.136242,-34.847134,121
8988,-56.137054,-34.848057,321
8989,-56.13765,-34.848736,84
8990,-56.13822,-34.84937,168
8991,-56.13698,-34.850124,0
8992,-56.136246,-34.849308,124
8993,-56.13546,-34.848408,0
8994,-56.13434,-34.847675,53
8995,-56.13338,-34.84943,167
8996,-56.13337,-34.849483,0
8997,-56.13385,-34.848324,0
8998,-56.134724,-34.849308,228
8999,-56.13566,-34.85038,180
9000,-56.136364,-34.851173,134
9001,-56.13748,-34.850708,0
9002,-56.138584,-34.85009,0
9003,-56.13961,-34.849495,258
9004,-56.14029,-34.849922,0
9005,-56.139996,-34.85076,423
9006,-56.13871,-34.851566,393
9007,-56.13759,-34.852543,0
9008,-56.13774,-34.85269,0
9009,-56.13863,-34.852425,201
9010,-56.14065,-34.85154,0
9011,-56.140842,-34.852352,112
9012,-56.140076,-34.85261,127
9013,-56.13926,-34.85321,0
9014,-56.139164,-34.853615,0
9015,-56.14046,-34.854454,216
9016,-56.140995,-34.855053,0
9017,-56.142796,-34.857883,74
9018,-56.14339,-34.855507,103
9019,-56.142822,-34.854057,460
9020,-56.141075,-34.85314,0
9021,-56.13857,-34.85419,143
9022,-56.137302,-34.854725,273
9023,-56.13642,-34.853664,199
9024,-56.13618,-34.85172,0
9025,-56.13613,-34.851746,53
9026,-56.133068,-34.85358,32
9027,-56.134422,-34.851448,310
9028,-56.133434,-34.850334,61
9029,-56.136925,-34.85182,0
9030,-56.136696,-34.852833,372
9031,-56.134853,-34.854046,189
9032,-56.13516,-34.854557,122
9033,-56.135174,-34.854565,0
9034,-56.13569,-34.8556,120
9035,-56.134373,-34.85575,0
9036,-56.133514,-34.854645,243
9037,-56.133007,-34.852592,0
9038,-56.13381,-34.854702,0
9039,-56.133404,-34.857166,199
9040,-56.13405,-34.8564,0
9041,-56.134174,-34.859005,132
9042,-56.135017,-34.86086,0
9043,-56.137726,-34.862328,0
9044,-56.13983,-34.86191,0
9045,-56.139206,-34.86123,41
9046,-56.14101,-34.861137,221
9047,-56.142883,-34.859314,0
9048,-56.141315,-34.85817,0
9049,-56.13983,-34.85893,0
9050,-56.13742,-34.860096,0
9051,-56.137005,-34.85949,82
9052,-56.140087,-34.857986,0
9053,-56.140152,-34.85731,273
9054,-56.139698,-34.85677,182
9055,-56.138546,-34.85532,0
9056,-56.13808,-34.85608,252
9057,-56.138817,-34.856987,0
9058,-56.13858,-34.85842,233
9059,-56.13773,-34.857376,178
9060,-56.137115,-34.85661,0
9061,-56.136486,-34.85715,283
9062,-56.13697,-34.857796,106
9063,-56.137955,-34.858986,545
9064,-56.13523,-34.858646,272
9065,-56.135292,-34.857357,95
9066,-56.134617,-34.85772,0
9067,-56.15483,-34.84691,136
9068,-56.15451,-34.845493,0
9069,-56.153416,-34.844193,0
9070,-56.151398,-34.84172,97
9071,-56.150288,-34.840343,193
9072,-56.149773,-34.841213,0
9073,-56.15,-34.842434,154
9074,-56.149784,-34.843006,184
9075,-56.15067,-34.843857,0
9076,-56.151276,-34.844437,178
9077,-56.15193,-34.845047,246
9078,-56.153202,-34.846146,262
9079,-56.15365,-34.8465,0
9080,-56.15236,-34.847816,0
9081,-56.151367,-34.846798,0
9082,-56.152283,-34.846256,231
9083,-56.15323,-34.84737,0
9084,-56.14937,-34.8445,353
9085,-56.14878,-34.84384,0
9086,-56.148716,-34.84307,0
9087,-56.148766,-34.84214,0
9088,-56.147667,-34.841095,205
9089,-56.146572,-34.840042,0
9090,-56.145355,-34.841236,0
9091,-56.146374,-34.842373,563
9092,-56.147232,-34.843323,0
9093,-56.14802,-34.844196,217
9094,-56.148758,-34.845016,0
9095,-56.14969,-34.846046,334
9096,-56.150574,-34.84698,85
9097,-56.151073,-34.847553,357
9098,-56.15199,-34.848583,0
9099,-56.151134,-34.849113,0
9100,-56.149517,-34.847336,0
9101,-56.14823,-34.84799,200
9102,-56.147957,-34.84862,0
9103,-56.147964,-34.84864,436
9104,-56.14739,-34.84968,145
9105,-56.1464,-34.850292,0
9106,-56.145416,-34.850903,88
9107,-56.145767,-34.852093,86
9108,-56.146996,-34.8514,0
9109,-56.14633,-34.85058,292
9110,-56.144222,-34.851616,24
9111,-56.142853,-34.852455,0
9112,-56.144783,-34.853096,266
9113,-56.146854,-34.851788,0
9114,-56.14689,-34.851765,0
9115,-56.148155,-34.8509,0
9116,-56.147507,-34.848595,0
9117,-56.146282,-34.849186,237
9118,-56.14507,-34.84991,0
9119,-56.143715,-34.85074,0
9120,-56.14257,-34.851448,66
9121,-56.14131,-34.849785,0
9122,-56.14391,-34.849323,281
9123,-56.14521,-34.848534,99
9124,-56.145992,-34.848057,85
9125,-56.14717,-34.847336,157
9126,-56.147995,-34.84589,71
9127,-56.146915,-34.846474,0
9128,-56.14575,-34.84717,152
9129,-56.144215,-34.84811,130
9130,-56.14332,-34.84867,132
9131,-56.14243,-34.84921,73
9132,-56.140896,-34.84886,95
9133,-56.142036,-34.848183,150
9134,-56.1429,-34.847652,68
9135,-56.143837,-34.84707,148
9136,-56.14479,-34.84649,0
9137,-56.14577,-34.84588,327
9138,-56.14647,-34.845463,0
9139,-56.146957,-34.845158,271
9140,-56.14666,-34.844498,0
9141,-56.145725,-34.84505,209
9142,-56.144276,-34.845917,113
9143,-56.14287,-34.846832,92
9144,-56.141632,-34.847588,96
9145,-56.140377,-34.848347,71
9146,-56.139694,-34.84752,61
9147,-56.140903,-34.84675,38
9148,-56.142242,-34.84592,189
9149,-56.143173,-34.84535,186
9150,-56.144073,-34.844803,267
9151,-56.145733,-34.843773,60
9152,-56.145077,-34.843155,77
9153,-56.143185,-34.844303,194
9154,-56.141865,-34.845146,97
9155,-56.140816,-34.84583,27
9156,-56.139076,-34.84686,89
9157,-56.13873,-34.845795,122
9158,-56.139767,-34.845127,53
9159,-56.140747,-34.84452,96
9160,-56.14206,-34.843727,0
9161,-56.14337,-34.842976,102
9162,-56.144478,-34.842236,100
9163,-56.144176,-34.841675,57
9164,-56.14178,-34.843098,67
9165,-56.14055,-34.843964,53
9166,-56.137672,-34.846775,125
9167,-56.130962,-34.855583,243
9168,-56.13041,-34.856617,0
9169,-56.130634,-34.856995,106
9170,-56.131184,-34.857933,120
9171,-56.132946,-34.857754,197
9172,-56.131958,-34.85619,168
9173,-56.13113,-34.85756,0
9174,-56.131584,-34.858654,0
9175,-56.130516,-34.859177,210
9176,-56.130005,-34.85832,178
9177,-56.129684,-34.85785,4
9178,-56.129242,-34.857018,84
9179,-56.128933,-34.856503,88
9180,-56.12728,-34.857014,103
9181,-56.127113,-34.859566,79
9182,-56.127533,-34.85989,0
9183,-56.129147,-34.85925,0
9184,-56.128696,-34.85851,0
9185,-56.12817,-34.85758,124
9186,-56.128204,-34.857567,0
9187,-56.12774,-34.85662,0
9188,-56.1271,-34.855434,0
9189,-56.126545,-34.85455,101
9190,-56.12591,-34.853485,0
9191,-56.125328,-34.852463,75
9192,-56.12435,-34.85098,82
9193,-56.12363,-34.85151,103
9194,-56.12403,-34.852173,81
9195,-56.12489,-34.853653,54
9196,-56.125355,-34.85442,84
9197,-56.125805,-34.85517,0
9198,-56.126053,-34.85566,329
9199,-56.124043,-34.8551,191
9200,-56.12405,-34.85459,202
9201,-56.12357,-34.85375,177
9202,-56.122967,-34.852745,111
9203,-56.122578,-34.852085,0
9204,-56.121853,-34.85244,73
9205,-56.122257,-34.853153,76
9206,-56.12217,-34.85403,0
9207,-56.120525,-34.853382,485
9208,-56.119553,-34.852833,0
9209,-56.11527,-34.85325,0
9210,-56.115417,-34.854557,201
9211,-56.115532,-34.8557,432
9212,-56.116913,-34.857307,0
9213,-56.11846,-34.85698,262
9214,-56.11983,-34.856598,0
9215,-56.1216,-34.856087,250
9216,-56.122993,-34.855946,181
9217,-56.120964,-34.855488,0
9218,-56.11896,-34.85603,0
9219,-56.11514,-34.857304,88
9220,-56.114483,-34.856857,19
9221,-56.114445,-34.856823,175
9222,-56.114017,-34.85592,225
9223,-56.11397,-34.855595,0
9224,-56.113853,-34.85491,63
9225,-56.113846,-34.854866,60
9226,-56.113686,-34.853775,46
9227,-56.11602,-34.854515,0
9228,-56.117336,-34.85359,43
9229,-56.11837,-34.85336,0
9230,-56.119293,-34.85356,68
9231,-56.12213,-34.85447,0
9232,-56.11946,-34.854744,86
9233,-56.11681,-34.856407,0
9234,-56.117916,-34.856117,164
9235,-56.118484,-34.854725,133
9236,-56.1198,-34.855457,0
9237,-56.12112,-34.855293,130
9238,-56.122417,-34.85469,0
9239,-56.123245,-34.854366,0
9240,-56.121777,-34.857014,42
9241,-56.12065,-34.858135,87
9242,-56.12018,-34.858547,45
9243,-56.120167,-34.85856,84
9244,-56.119545,-34.858208,121
9245,-56.119865,-34.85804,39
9246,-56.12052,-34.857903,48
9247,-56.120945,-34.857605,66
9248,-56.122112,-34.857414,31
9249,-56.122097,-34.85744,0
9250,-56.120243,-34.860424,55
9251,-56.12103,-34.86061,115
9252,-56.121376,-34.86068,0
9253,-56.12229,-34.86089,132
9254,-56.12266,-34.860973,0
9255,-56.122707,-34.86098,0
9256,-56.1236,-34.861195,0
9257,-56.124508,-34.86185,35
9258,-56.122852,-34.862556,0
9259,-56.121937,-34.862087,0
9260,-56.123295,-34.85993,0
9261,-56.122982,-34.85976,171
9262,-56.121914,-34.85921,0
9263,-56.12186,-34.859188,0
9264,-56.121304,-34.85891,157
9265,-56.119106,-34.86005,207
9266,-56.118412,-34.859463,211
9267,-56.126236,-34.8468,39
9268,-56.12711,-34.84879,0
9269,-56.12736,-34.84957,0
9270,-56.12738,-34.849606,0
9271,-56.127605,-34.849884,110
9272,-56.12823,-34.8507,0
9273,-56.128483,-34.85103,304
9274,-56.12985,-34.85282,0
9275,-56.13064,-34.85383,0
9276,-56.13098,-34.854225,0
9277,-56.131313,-34.854706,152
9278,-56.130154,-34.853817,97
9279,-56.128742,-34.85437,140
9280,-56.128155,-34.854607,93
9281,-56.127445,-34.85397,113
9282,-56.127728,-34.852596,91
9283,-56.128643,-34.85223,140
9284,-56.129814,-34.852055,0
9285,-56.1308,-34.85217,223
9286,-56.13181,-34.852306,0
9287,-56.132343,-34.852398,0
9288,-56.132782,-34.85185,91
9289,-56.133003,-34.850533,0
9290,-56.131073,-34.849518,0
9291,-56.1305,-34.84936,302
9292,-56.128952,-34.848965,176
9293,-56.12768,-34.848614,135
9294,-56.125378,-34.848038,0
9295,-56.1264,-34.8498,48
9296,-56.12682,-34.850513,0
9297,-56.12733,-34.851364,132
9298,-56.12725,-34.85188,108
9299,-56.12604,-34.852367,108
9300,-56.12669,-34.85301,60
9301,-56.12837,-34.853123,0
9302,-56.128075,-34.85554,96
9303,-56.129128,-34.855133,80
9304,-56.13055,-34.854572,0
9305,-56.129772,-34.853073,60
9306,-56.12881,-34.85189,0
9307,-56.128136,-34.85109,0
9308,-56.127033,-34.849606,0
9309,-56.126488,-34.84808,137
9310,-56.12613,-34.847103,0
9311,-56.125988,-34.84672,188
9312,-56.12558,-34.845566,146
9313,-56.12436,-34.844555,221
9314,-56.123226,-34.844975,121
9315,-56.123642,-34.846,165
9316,-56.124115,-34.84696,0
9317,-56.12457,-34.848022,0
9318,-56.124577,-34.848045,0
9319,-56.123283,-34.848736,241
9320,-56.124214,-34.85034,106
9321,-56.126087,-34.851643,324
9322,-56.125732,-34.851044,111
9323,-56.125233,-34.8502,103
9324,-56.124844,-34.84953,0
9325,-56.124344,-34.848713,263
9326,-56.122555,-34.848625,0
9327,-56.122,-34.84741,0
9328,-56.12155,-34.84639,0
9329,-56.12119,-34.845604,152
9330,-56.119663,-34.846767,174
9331,-56.12011,-34.847725,176
9332,-56.120296,-34.84912,161
9333,-56.121174,-34.849144,250
9334,-56.122925,-34.850292,188
9335,-56.123238,-34.85084,182
9336,-56.121937,-34.850956,0
